credit_score,avg_days_to_pay,payment_terms,num_late_payments,log_portfolio,open_invoice_count,overdue_invoice_count,weighted_delay_probability,overdue_ratio,borrower_risk_score_target
750.0,40.0,30.0,0,12.560247968016562,3,3,0.52,0.92,61.0
750.0,40.0,30.0,0,13.946539697563276,12,11,0.52,0.92,61.0
750.0,40.0,30.0,0,15.268294894271099,45,41,0.52,0.92,61.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.52,0.92,62.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.52,0.92,62.0
750.0,40.0,30.0,2,13.946539697563276,12,11,0.52,0.92,62.0
750.0,40.0,30.0,2,15.268294894271099,45,41,0.52,0.92,62.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.52,0.92,63.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.52,0.92,63.0
750.0,40.0,30.0,6,13.946539697563276,12,11,0.52,0.92,63.0
750.0,40.0,30.0,6,15.268294894271099,45,41,0.52,0.92,63.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.52,0.92,65.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.52,0.92,65.0
750.0,40.0,30.0,11,13.946539697563276,12,11,0.52,0.92,65.0
750.0,40.0,30.0,11,15.268294894271099,45,41,0.52,0.92,65.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.52,1.0,63.0
750.0,40.0,30.0,0,12.560247968016562,3,3,0.52,1.0,63.0
750.0,40.0,30.0,0,13.946539697563276,12,12,0.52,1.0,63.0
750.0,40.0,30.0,0,15.268294894271099,45,45,0.52,1.0,63.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.52,1.0,64.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.52,1.0,64.0
750.0,40.0,30.0,2,13.946539697563276,12,12,0.52,1.0,64.0
750.0,40.0,30.0,2,15.268294894271099,45,45,0.52,1.0,64.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.52,1.0,65.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.52,1.0,65.0
750.0,40.0,30.0,6,13.946539697563276,12,12,0.52,1.0,65.0
750.0,40.0,30.0,6,15.268294894271099,45,45,0.52,1.0,65.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.52,1.0,67.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.52,1.0,67.0
750.0,40.0,30.0,11,13.946539697563276,12,12,0.52,1.0,67.0
750.0,40.0,30.0,11,15.268294894271099,45,45,0.52,1.0,67.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.72,0.0,56.0
750.0,40.0,30.0,0,12.560247968016562,3,0,0.72,0.0,56.0
750.0,40.0,30.0,0,13.946539697563276,12,0,0.72,0.0,56.0
750.0,40.0,30.0,0,15.268294894271099,45,0,0.72,0.0,56.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.72,0.0,57.0
750.0,40.0,30.0,2,12.560247968016562,3,0,0.72,0.0,57.0
750.0,40.0,30.0,2,13.946539697563276,12,0,0.72,0.0,57.0
750.0,40.0,30.0,2,15.268294894271099,45,0,0.72,0.0,57.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.72,0.0,58.0
750.0,40.0,30.0,6,12.560247968016562,3,0,0.72,0.0,58.0
750.0,40.0,30.0,6,13.946539697563276,12,0,0.72,0.0,58.0
750.0,40.0,30.0,6,15.268294894271099,45,0,0.72,0.0,58.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.72,0.0,60.0
750.0,40.0,30.0,11,12.560247968016562,3,0,0.72,0.0,60.0
750.0,40.0,30.0,11,13.946539697563276,12,0,0.72,0.0,60.0
750.0,40.0,30.0,11,15.268294894271099,45,0,0.72,0.0,60.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.72,0.08,57.0
750.0,40.0,30.0,0,12.560247968016562,3,0,0.72,0.08,57.0
750.0,40.0,30.0,0,13.946539697563276,12,1,0.72,0.08,57.0
750.0,40.0,30.0,0,15.268294894271099,45,4,0.72,0.08,57.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.72,0.08,58.0
750.0,40.0,30.0,2,12.560247968016562,3,0,0.72,0.08,58.0
750.0,40.0,30.0,2,13.946539697563276,12,1,0.72,0.08,58.0
750.0,40.0,30.0,2,15.268294894271099,45,4,0.72,0.08,58.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.72,0.08,60.0
750.0,40.0,30.0,6,12.560247968016562,3,0,0.72,0.08,60.0
750.0,40.0,30.0,6,13.946539697563276,12,1,0.72,0.08,60.0
750.0,40.0,30.0,6,15.268294894271099,45,4,0.72,0.08,60.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.72,0.08,61.0
750.0,40.0,30.0,11,12.560247968016562,3,0,0.72,0.08,61.0
750.0,40.0,30.0,11,13.946539697563276,12,1,0.72,0.08,61.0
750.0,40.0,30.0,11,15.268294894271099,45,4,0.72,0.08,61.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.72,0.25,61.0
750.0,40.0,30.0,0,12.560247968016562,3,1,0.72,0.25,61.0
750.0,40.0,30.0,0,13.946539697563276,12,3,0.72,0.25,61.0
750.0,40.0,30.0,0,15.268294894271099,45,11,0.72,0.25,61.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.72,0.25,62.0
750.0,40.0,30.0,2,12.560247968016562,3,1,0.72,0.25,62.0
750.0,40.0,30.0,2,13.946539697563276,12,3,0.72,0.25,62.0
750.0,40.0,30.0,2,15.268294894271099,45,11,0.72,0.25,62.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.72,0.25,64.0
750.0,40.0,30.0,6,12.560247968016562,3,1,0.72,0.25,64.0
750.0,40.0,30.0,6,13.946539697563276,12,3,0.72,0.25,64.0
750.0,40.0,30.0,6,15.268294894271099,45,11,0.72,0.25,64.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.72,0.25,65.0
750.0,40.0,30.0,11,12.560247968016562,3,1,0.72,0.25,65.0
750.0,40.0,30.0,11,13.946539697563276,12,3,0.72,0.25,65.0
750.0,40.0,30.0,11,15.268294894271099,45,11,0.72,0.25,65.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.72,0.55,67.0
750.0,40.0,30.0,0,12.560247968016562,3,2,0.72,0.55,67.0
750.0,40.0,30.0,0,13.946539697563276,12,7,0.72,0.55,67.0
750.0,40.0,30.0,0,15.268294894271099,45,25,0.72,0.55,67.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.72,0.55,68.0
750.0,40.0,30.0,2,12.560247968016562,3,2,0.72,0.55,68.0
750.0,40.0,30.0,2,13.946539697563276,12,7,0.72,0.55,68.0
750.0,40.0,30.0,2,15.268294894271099,45,25,0.72,0.55,68.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.72,0.55,70.0
750.0,40.0,30.0,6,12.560247968016562,3,2,0.72,0.55,70.0
750.0,40.0,30.0,6,13.946539697563276,12,7,0.72,0.55,70.0
750.0,40.0,30.0,6,15.268294894271099,45,25,0.72,0.55,70.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.72,0.55,72.0
750.0,40.0,30.0,11,12.560247968016562,3,2,0.72,0.55,72.0
750.0,40.0,30.0,11,13.946539697563276,12,7,0.72,0.55,72.0
750.0,40.0,30.0,11,15.268294894271099,45,25,0.72,0.55,72.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.72,0.92,75.0
750.0,40.0,30.0,0,12.560247968016562,3,3,0.72,0.92,75.0
750.0,40.0,30.0,0,13.946539697563276,12,11,0.72,0.92,75.0
750.0,40.0,30.0,0,15.268294894271099,45,41,0.72,0.92,75.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.72,0.92,76.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.72,0.92,76.0
750.0,40.0,30.0,2,13.946539697563276,12,11,0.72,0.92,76.0
750.0,40.0,30.0,2,15.268294894271099,45,41,0.72,0.92,76.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.72,0.92,77.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.72,0.92,77.0
750.0,40.0,30.0,6,13.946539697563276,12,11,0.72,0.92,77.0
750.0,40.0,30.0,6,15.268294894271099,45,41,0.72,0.92,77.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.72,0.92,79.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.72,0.92,79.0
750.0,40.0,30.0,11,13.946539697563276,12,11,0.72,0.92,79.0
750.0,40.0,30.0,11,15.268294894271099,45,41,0.72,0.92,79.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.72,1.0,76.0
750.0,40.0,30.0,0,12.560247968016562,3,3,0.72,1.0,76.0
750.0,40.0,30.0,0,13.946539697563276,12,12,0.72,1.0,76.0
750.0,40.0,30.0,0,15.268294894271099,45,45,0.72,1.0,76.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.72,1.0,76.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.72,1.0,76.0
750.0,40.0,30.0,2,13.946539697563276,12,12,0.72,1.0,76.0
750.0,40.0,30.0,2,15.268294894271099,45,45,0.72,1.0,76.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.72,1.0,78.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.72,1.0,78.0
750.0,40.0,30.0,6,13.946539697563276,12,12,0.72,1.0,78.0
750.0,40.0,30.0,6,15.268294894271099,45,45,0.72,1.0,78.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.72,1.0,80.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.72,1.0,80.0
750.0,40.0,30.0,11,13.946539697563276,12,12,0.72,1.0,80.0
750.0,40.0,30.0,11,15.268294894271099,45,45,0.72,1.0,80.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.92,0.0,70.0
750.0,40.0,30.0,0,12.560247968016562,3,0,0.92,0.0,70.0
750.0,40.0,30.0,0,13.946539697563276,12,0,0.92,0.0,70.0
750.0,40.0,30.0,0,15.268294894271099,45,0,0.92,0.0,70.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.92,0.0,71.0
750.0,40.0,30.0,2,12.560247968016562,3,0,0.92,0.0,71.0
750.0,40.0,30.0,2,13.946539697563276,12,0,0.92,0.0,71.0
750.0,40.0,30.0,2,15.268294894271099,45,0,0.92,0.0,71.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.92,0.0,73.0
750.0,40.0,30.0,6,12.560247968016562,3,0,0.92,0.0,73.0
750.0,40.0,30.0,6,13.946539697563276,12,0,0.92,0.0,73.0
750.0,40.0,30.0,6,15.268294894271099,45,0,0.92,0.0,73.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.92,0.0,74.0
750.0,40.0,30.0,11,12.560247968016562,3,0,0.92,0.0,74.0
750.0,40.0,30.0,11,13.946539697563276,12,0,0.92,0.0,74.0
750.0,40.0,30.0,11,15.268294894271099,45,0,0.92,0.0,74.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.92,0.08,72.0
750.0,40.0,30.0,0,12.560247968016562,3,0,0.92,0.08,72.0
750.0,40.0,30.0,0,13.946539697563276,12,1,0.92,0.08,72.0
750.0,40.0,30.0,0,15.268294894271099,45,4,0.92,0.08,72.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.92,0.08,72.0
750.0,40.0,30.0,2,12.560247968016562,3,0,0.92,0.08,72.0
750.0,40.0,30.0,2,13.946539697563276,12,1,0.92,0.08,72.0
750.0,40.0,30.0,2,15.268294894271099,45,4,0.92,0.08,72.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.92,0.08,74.0
750.0,40.0,30.0,6,12.560247968016562,3,0,0.92,0.08,74.0
750.0,40.0,30.0,6,13.946539697563276,12,1,0.92,0.08,74.0
750.0,40.0,30.0,6,15.268294894271099,45,4,0.92,0.08,74.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.92,0.08,76.0
750.0,40.0,30.0,11,12.560247968016562,3,0,0.92,0.08,76.0
750.0,40.0,30.0,11,13.946539697563276,12,1,0.92,0.08,76.0
750.0,40.0,30.0,11,15.268294894271099,45,4,0.92,0.08,76.0
750.0,40.0,30.0,0,11.461642696843066,1,0,0.92,0.25,75.0
750.0,40.0,30.0,0,12.560247968016562,3,1,0.92,0.25,75.0
750.0,40.0,30.0,0,13.946539697563276,12,3,0.92,0.25,75.0
750.0,40.0,30.0,0,15.268294894271099,45,11,0.92,0.25,75.0
750.0,40.0,30.0,2,11.461642696843066,1,0,0.92,0.25,76.0
750.0,40.0,30.0,2,12.560247968016562,3,1,0.92,0.25,76.0
750.0,40.0,30.0,2,13.946539697563276,12,3,0.92,0.25,76.0
750.0,40.0,30.0,2,15.268294894271099,45,11,0.92,0.25,76.0
750.0,40.0,30.0,6,11.461642696843066,1,0,0.92,0.25,78.0
750.0,40.0,30.0,6,12.560247968016562,3,1,0.92,0.25,78.0
750.0,40.0,30.0,6,13.946539697563276,12,3,0.92,0.25,78.0
750.0,40.0,30.0,6,15.268294894271099,45,11,0.92,0.25,78.0
750.0,40.0,30.0,11,11.461642696843066,1,0,0.92,0.25,80.0
750.0,40.0,30.0,11,12.560247968016562,3,1,0.92,0.25,80.0
750.0,40.0,30.0,11,13.946539697563276,12,3,0.92,0.25,80.0
750.0,40.0,30.0,11,15.268294894271099,45,11,0.92,0.25,80.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.92,0.55,80.0
750.0,40.0,30.0,0,12.560247968016562,3,2,0.92,0.55,80.0
750.0,40.0,30.0,0,13.946539697563276,12,7,0.92,0.55,80.0
750.0,40.0,30.0,0,15.268294894271099,45,25,0.92,0.55,80.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.92,0.55,81.0
750.0,40.0,30.0,2,12.560247968016562,3,2,0.92,0.55,81.0
750.0,40.0,30.0,2,13.946539697563276,12,7,0.92,0.55,81.0
750.0,40.0,30.0,2,15.268294894271099,45,25,0.92,0.55,81.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.92,0.55,83.0
750.0,40.0,30.0,6,12.560247968016562,3,2,0.92,0.55,83.0
750.0,40.0,30.0,6,13.946539697563276,12,7,0.92,0.55,83.0
750.0,40.0,30.0,6,15.268294894271099,45,25,0.92,0.55,83.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.92,0.55,84.0
750.0,40.0,30.0,11,12.560247968016562,3,2,0.92,0.55,84.0
750.0,40.0,30.0,11,13.946539697563276,12,7,0.92,0.55,84.0
750.0,40.0,30.0,11,15.268294894271099,45,25,0.92,0.55,84.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.92,0.92,83.0
750.0,40.0,30.0,0,12.560247968016562,3,3,0.92,0.92,83.0
750.0,40.0,30.0,0,13.946539697563276,12,11,0.92,0.92,83.0
750.0,40.0,30.0,0,15.268294894271099,45,41,0.92,0.92,83.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.92,0.92,84.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.92,0.92,84.0
750.0,40.0,30.0,2,13.946539697563276,12,11,0.92,0.92,84.0
750.0,40.0,30.0,2,15.268294894271099,45,41,0.92,0.92,84.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.92,0.92,86.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.92,0.92,86.0
750.0,40.0,30.0,6,13.946539697563276,12,11,0.92,0.92,86.0
750.0,40.0,30.0,6,15.268294894271099,45,41,0.92,0.92,86.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.92,0.92,87.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.92,0.92,87.0
750.0,40.0,30.0,11,13.946539697563276,12,11,0.92,0.92,87.0
750.0,40.0,30.0,11,15.268294894271099,45,41,0.92,0.92,87.0
750.0,40.0,30.0,0,11.461642696843066,1,1,0.92,1.0,84.0
750.0,40.0,30.0,0,12.560247968016562,3,3,0.92,1.0,84.0
750.0,40.0,30.0,0,13.946539697563276,12,12,0.92,1.0,84.0
750.0,40.0,30.0,0,15.268294894271099,45,45,0.92,1.0,84.0
750.0,40.0,30.0,2,11.461642696843066,1,1,0.92,1.0,85.0
750.0,40.0,30.0,2,12.560247968016562,3,3,0.92,1.0,85.0
750.0,40.0,30.0,2,13.946539697563276,12,12,0.92,1.0,85.0
750.0,40.0,30.0,2,15.268294894271099,45,45,0.92,1.0,85.0
750.0,40.0,30.0,6,11.461642696843066,1,1,0.92,1.0,87.0
750.0,40.0,30.0,6,12.560247968016562,3,3,0.92,1.0,87.0
750.0,40.0,30.0,6,13.946539697563276,12,12,0.92,1.0,87.0
750.0,40.0,30.0,6,15.268294894271099,45,45,0.92,1.0,87.0
750.0,40.0,30.0,11,11.461642696843066,1,1,0.92,1.0,88.0
750.0,40.0,30.0,11,12.560247968016562,3,3,0.92,1.0,88.0
750.0,40.0,30.0,11,13.946539697563276,12,12,0.92,1.0,88.0
750.0,40.0,30.0,11,15.268294894271099,45,45,0.92,1.0,88.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.02,0.0,6.0
850.0,28.0,30.0,0,12.560247968016562,3,0,0.02,0.0,6.0
850.0,28.0,30.0,0,13.946539697563276,12,0,0.02,0.0,6.0
850.0,28.0,30.0,0,15.268294894271099,45,0,0.02,0.0,6.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.02,0.0,7.0
850.0,28.0,30.0,2,12.560247968016562,3,0,0.02,0.0,7.0
850.0,28.0,30.0,2,13.946539697563276,12,0,0.02,0.0,7.0
850.0,28.0,30.0,2,15.268294894271099,45,0,0.02,0.0,7.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.02,0.0,8.0
850.0,28.0,30.0,6,12.560247968016562,3,0,0.02,0.0,8.0
850.0,28.0,30.0,6,13.946539697563276,12,0,0.02,0.0,8.0
850.0,28.0,30.0,6,15.268294894271099,45,0,0.02,0.0,8.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.02,0.0,10.0
850.0,28.0,30.0,11,12.560247968016562,3,0,0.02,0.0,10.0
850.0,28.0,30.0,11,13.946539697563276,12,0,0.02,0.0,10.0
850.0,28.0,30.0,11,15.268294894271099,45,0,0.02,0.0,10.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.02,0.08,7.0
850.0,28.0,30.0,0,12.560247968016562,3,0,0.02,0.08,7.0
850.0,28.0,30.0,0,13.946539697563276,12,1,0.02,0.08,7.0
850.0,28.0,30.0,0,15.268294894271099,45,4,0.02,0.08,7.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.02,0.08,8.0
850.0,28.0,30.0,2,12.560247968016562,3,0,0.02,0.08,8.0
850.0,28.0,30.0,2,13.946539697563276,12,1,0.02,0.08,8.0
850.0,28.0,30.0,2,15.268294894271099,45,4,0.02,0.08,8.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.02,0.08,10.0
850.0,28.0,30.0,6,12.560247968016562,3,0,0.02,0.08,10.0
850.0,28.0,30.0,6,13.946539697563276,12,1,0.02,0.08,10.0
850.0,28.0,30.0,6,15.268294894271099,45,4,0.02,0.08,10.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.02,0.08,11.0
850.0,28.0,30.0,11,12.560247968016562,3,0,0.02,0.08,11.0
850.0,28.0,30.0,11,13.946539697563276,12,1,0.02,0.08,11.0
850.0,28.0,30.0,11,15.268294894271099,45,4,0.02,0.08,11.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.02,0.25,11.0
850.0,28.0,30.0,0,12.560247968016562,3,1,0.02,0.25,11.0
850.0,28.0,30.0,0,13.946539697563276,12,3,0.02,0.25,11.0
850.0,28.0,30.0,0,15.268294894271099,45,11,0.02,0.25,11.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.02,0.25,12.0
850.0,28.0,30.0,2,12.560247968016562,3,1,0.02,0.25,12.0
850.0,28.0,30.0,2,13.946539697563276,12,3,0.02,0.25,12.0
850.0,28.0,30.0,2,15.268294894271099,45,11,0.02,0.25,12.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.02,0.25,14.0
850.0,28.0,30.0,6,12.560247968016562,3,1,0.02,0.25,14.0
850.0,28.0,30.0,6,13.946539697563276,12,3,0.02,0.25,14.0
850.0,28.0,30.0,6,15.268294894271099,45,11,0.02,0.25,14.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.02,0.25,15.0
850.0,28.0,30.0,11,12.560247968016562,3,1,0.02,0.25,15.0
850.0,28.0,30.0,11,13.946539697563276,12,3,0.02,0.25,15.0
850.0,28.0,30.0,11,15.268294894271099,45,11,0.02,0.25,15.0
850.0,28.0,30.0,0,11.461642696843066,1,1,0.02,0.55,17.0
850.0,28.0,30.0,0,12.560247968016562,3,2,0.02,0.55,17.0
850.0,28.0,30.0,0,13.946539697563276,12,7,0.02,0.55,17.0
850.0,28.0,30.0,0,15.268294894271099,45,25,0.02,0.55,17.0
850.0,28.0,30.0,2,11.461642696843066,1,1,0.02,0.55,18.0
850.0,28.0,30.0,2,12.560247968016562,3,2,0.02,0.55,18.0
850.0,28.0,30.0,2,13.946539697563276,12,7,0.02,0.55,18.0
850.0,28.0,30.0,2,15.268294894271099,45,25,0.02,0.55,18.0
850.0,28.0,30.0,6,11.461642696843066,1,1,0.02,0.55,20.0
850.0,28.0,30.0,6,12.560247968016562,3,2,0.02,0.55,20.0
850.0,28.0,30.0,6,13.946539697563276,12,7,0.02,0.55,20.0
850.0,28.0,30.0,6,15.268294894271099,45,25,0.02,0.55,20.0
850.0,28.0,30.0,11,11.461642696843066,1,1,0.02,0.55,22.0
850.0,28.0,30.0,11,12.560247968016562,3,2,0.02,0.55,22.0
850.0,28.0,30.0,11,13.946539697563276,12,7,0.02,0.55,22.0
850.0,28.0,30.0,11,15.268294894271099,45,25,0.02,0.55,22.0
850.0,28.0,30.0,0,11.461642696843066,1,1,0.02,0.92,25.0
850.0,28.0,30.0,0,12.560247968016562,3,3,0.02,0.92,25.0
850.0,28.0,30.0,0,13.946539697563276,12,11,0.02,0.92,25.0
850.0,28.0,30.0,0,15.268294894271099,45,41,0.02,0.92,25.0
850.0,28.0,30.0,2,11.461642696843066,1,1,0.02,0.92,26.0
850.0,28.0,30.0,2,12.560247968016562,3,3,0.02,0.92,26.0
850.0,28.0,30.0,2,13.946539697563276,12,11,0.02,0.92,26.0
850.0,28.0,30.0,2,15.268294894271099,45,41,0.02,0.92,26.0
850.0,28.0,30.0,6,11.461642696843066,1,1,0.02,0.92,28.0
850.0,28.0,30.0,6,12.560247968016562,3,3,0.02,0.92,28.0
850.0,28.0,30.0,6,13.946539697563276,12,11,0.02,0.92,28.0
850.0,28.0,30.0,6,15.268294894271099,45,41,0.02,0.92,28.0
850.0,28.0,30.0,11,11.461642696843066,1,1,0.02,0.92,29.0
850.0,28.0,30.0,11,12.560247968016562,3,3,0.02,0.92,29.0
850.0,28.0,30.0,11,13.946539697563276,12,11,0.02,0.92,29.0
850.0,28.0,30.0,11,15.268294894271099,45,41,0.02,0.92,29.0
850.0,28.0,30.0,0,11.461642696843066,1,1,0.02,1.0,27.0
850.0,28.0,30.0,0,12.560247968016562,3,3,0.02,1.0,27.0
850.0,28.0,30.0,0,13.946539697563276,12,12,0.02,1.0,27.0
850.0,28.0,30.0,0,15.268294894271099,45,45,0.02,1.0,27.0
850.0,28.0,30.0,2,11.461642696843066,1,1,0.02,1.0,28.0
850.0,28.0,30.0,2,12.560247968016562,3,3,0.02,1.0,28.0
850.0,28.0,30.0,2,13.946539697563276,12,12,0.02,1.0,28.0
850.0,28.0,30.0,2,15.268294894271099,45,45,0.02,1.0,28.0
850.0,28.0,30.0,6,11.461642696843066,1,1,0.02,1.0,29.0
850.0,28.0,30.0,6,12.560247968016562,3,3,0.02,1.0,29.0
850.0,28.0,30.0,6,13.946539697563276,12,12,0.02,1.0,29.0
850.0,28.0,30.0,6,15.268294894271099,45,45,0.02,1.0,29.0
850.0,28.0,30.0,11,11.461642696843066,1,1,0.02,1.0,31.0
850.0,28.0,30.0,11,12.560247968016562,3,3,0.02,1.0,31.0
850.0,28.0,30.0,11,13.946539697563276,12,12,0.02,1.0,31.0
850.0,28.0,30.0,11,15.268294894271099,45,45,0.02,1.0,31.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.12,0.0,13.0
850.0,28.0,30.0,0,12.560247968016562,3,0,0.12,0.0,13.0
850.0,28.0,30.0,0,13.946539697563276,12,0,0.12,0.0,13.0
850.0,28.0,30.0,0,15.268294894271099,45,0,0.12,0.0,13.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.12,0.0,14.0
850.0,28.0,30.0,2,12.560247968016562,3,0,0.12,0.0,14.0
850.0,28.0,30.0,2,13.946539697563276,12,0,0.12,0.0,14.0
850.0,28.0,30.0,2,15.268294894271099,45,0,0.12,0.0,14.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.12,0.0,15.0
850.0,28.0,30.0,6,12.560247968016562,3,0,0.12,0.0,15.0
850.0,28.0,30.0,6,13.946539697563276,12,0,0.12,0.0,15.0
850.0,28.0,30.0,6,15.268294894271099,45,0,0.12,0.0,15.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.12,0.0,17.0
850.0,28.0,30.0,11,12.560247968016562,3,0,0.12,0.0,17.0
850.0,28.0,30.0,11,13.946539697563276,12,0,0.12,0.0,17.0
850.0,28.0,30.0,11,15.268294894271099,45,0,0.12,0.0,17.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.12,0.08,14.0
850.0,28.0,30.0,0,12.560247968016562,3,0,0.12,0.08,14.0
850.0,28.0,30.0,0,13.946539697563276,12,1,0.12,0.08,14.0
850.0,28.0,30.0,0,15.268294894271099,45,4,0.12,0.08,14.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.12,0.08,15.0
850.0,28.0,30.0,2,12.560247968016562,3,0,0.12,0.08,15.0
850.0,28.0,30.0,2,13.946539697563276,12,1,0.12,0.08,15.0
850.0,28.0,30.0,2,15.268294894271099,45,4,0.12,0.08,15.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.12,0.08,17.0
850.0,28.0,30.0,6,12.560247968016562,3,0,0.12,0.08,17.0
850.0,28.0,30.0,6,13.946539697563276,12,1,0.12,0.08,17.0
850.0,28.0,30.0,6,15.268294894271099,45,4,0.12,0.08,17.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.12,0.08,19.0
850.0,28.0,30.0,11,12.560247968016562,3,0,0.12,0.08,19.0
850.0,28.0,30.0,11,13.946539697563276,12,1,0.12,0.08,19.0
850.0,28.0,30.0,11,15.268294894271099,45,4,0.12,0.08,19.0
850.0,28.0,30.0,0,11.461642696843066,1,0,0.12,0.25,18.0
850.0,28.0,30.0,0,12.560247968016562,3,1,0.12,0.25,18.0
850.0,28.0,30.0,0,13.946539697563276,12,3,0.12,0.25,18.0
850.0,28.0,30.0,0,15.268294894271099,45,11,0.12,0.25,18.0
850.0,28.0,30.0,2,11.461642696843066,1,0,0.12,0.25,19.0
850.0,28.0,30.0,2,12.560247968016562,3,1,0.12,0.25,19.0
850.0,28.0,30.0,2,13.946539697563276,12,3,0.12,0.25,19.0
850.0,28.0,30.0,2,15.268294894271099,45,11,0.12,0.25,19.0
850.0,28.0,30.0,6,11.461642696843066,1,0,0.12,0.25,21.0
850.0,28.0,30.0,6,12.560247968016562,3,1,0.12,0.25,21.0
850.0,28.0,30.0,6,13.946539697563276,12,3,0.12,0.25,21.0
850.0,28.0,30.0,6,15.268294894271099,45,11,0.12,0.25,21.0
850.0,28.0,30.0,11,11.461642696843066,1,0,0.12,0.25,22.0
850.0,28.0,30.0,11,12.560247968016562,3,1,0.12,0.25,22.0
850.0,28.0,30.0,11,13.946539697563276,12,3,0.12,0.25,22.0
